recommendations,8,NNS
recommended,8,JJ
recovery,8,NN
regular,8,JJ
rely,8,RB
remedies,8,NNS
remove,8,VB
render,8,VB
repeat,8,VB
republics,8,NNS
resort,8,NN
respecting,8,NN
reverence,8,NN
rightful,8,JJ
sanction,8,NN
scheme,8,NN
season,8,NN
served,8,VBN
shores,8,NNS
similar,8,JJ
slave,8,NN
slightest,8,JJS
sole,8,NN
solution,8,NN
speaking,8,VBG
speaks,8,NNS
spiritual,8,JJ
strongest,8,JJS
successfully,8,RB
suffered,8,VBN
surrendered,8,VBN
suspicion,8,NN
sword,8,NN
taught,8,VBN
teach,8,VB
third,8,JJ
thousand,8,NN
three,8,CD
toil,8,NN
told,8,VBN
tribunal,8,JJ
truths,8,NNS
trying,8,VBG
ultimately,8,RB
unnecessary,8,JJ
walk,8,VB
weakness,8,NN
whenever,8,NN
Any,7,NNP
Army,7,NNP
Atlantic,7,NNP
Beyond,7,NNP
Department,7,NNP
Even,7,NNP
Franklin,7,NNP
Indian,7,NNP
James,7,NNP
Mississippi,7,NNP
Only,7,NNP
Pacific,7,NNP
Roman,7,JJ
Roosevelt,7,NNP
Speaker,7,NNP
Through,7,NNP
Thus,7,NNP
Together,7,NNP
Tuesday,7,NNP
Well,7,NNP
West,7,NNP
Your,7,NNP
abandon,7,VB
achievement,7,NN
achievements,7,NNS
advice,7,NN
agency,7,NN
agreement,7,NN
altogether,7,RB
anticipated,7,VBN
anxious,7,JJ
applied,7,VBN
apprehension,7,NN
argument,7,NN
arrangement,7,NN
article,7,NN
assembly,7,RB
assist,7,VB
attachment,7,NN
attain,7,NN
attained,7,VBN
avail,7,VB
ballot,7,NN
becoming,7,VBG
belong,7,VB
bitter,7,NN
brave,7,VBD
brief,7,NN
bright,7,JJ
bulwark,7,NN
canal,7,JJ
carefully,7,RB
charity,7,NN
commencement,7,NN
conception,7,NN
conformity,7,NN
consequent,7,NN
constitute,7,JJ
contribute,7,VB
coordinate,7,NN
court,7,NN
covenant,7,NN
culture,7,NN
custom,7,NN
cut,7,VB
deal,7,VB
dear,7,JJ
decide,7,VB
deeper,7,NN
define,7,NN
deliberate,7,NN
departure,7,NN
derive,7,VBP
despotism,7,NN
destructive,7,JJ
determine,7,VB
diplomacy,7,NN
disputes,7,NNS
dissolution,7,NN
disturb,7,NN
dominions,7,NNS
earnestly,7,RB
eastern,7,NN
easy,7,JJ
embarrassment,7,NN
embrace,7,NN
endanger,7,NN
enemy,7,NN
engage,7,VB
entered,7,VBN
entertain,7,VBP
essentially,7,RB
eternal,7,JJ
excited,7,VBN
excitement,7,NN
expenses,7,NNS
extending,7,VBG
extensive,7,JJ
federal,7,JJ
feed,7,VBD
fervently,7,RB
fidelity,7,NN
fill,7,MD
flow,7,VBP
fortunate,7,NN
founding,7,NN
framed,7,VBN
frontiers,7,NNS
fruitful,7,JJ
giving,7,VBG
goals,7,NNS
goodness,7,NN
governed,7,VBD
grand,7,JJ
guard,7,NN
heads,7,NNS
heal,7,VB
honored,7,VBN
hoped,7,VBN
hopeful,7,JJ
idealism,7,NN
impose,7,VB
imposes,7,VBZ
incident,7,NN
influences,7,NNS
inheritance,7,NN
injuries,7,NNS
injurious,7,JJ
inspiration,7,NN
inspire,7,VB
inspired,7,VBD
instrumentality,7,NN
instruments,7,NNS
interior,7,NN
invested,7,VBN
invite,7,NN
involve,7,VB
issues,7,NNS
jobs,7,NNS
judiciary,7,NN
lesson,7,NN
lifetime,7,NN
lights,7,NNS
looked,7,VBD
loyal,7,JJ
magnitude,7,NN
manage,7,NN
manifest,7,JJS
marks,7,VBZ
meant,7,VBD
meeting,7,NN
middle,7,NN
midst,7,NN
mindful,7,JJ
moving,7,VBG
navy,7,JJ
neighbor,7,NN
normal,7,JJ
observance,7,NN
opened,7,VBD
outset,7,NN
particularly,7,RB
patriots,7,NNS
perpetuate,7,VB
platform,7,NN
posterity,7,NN
precisely,7,RB
prefer,7,NN
presented,7,VBN
pressure,7,NN
prevail,7,VB
processes,7,NNS
purity,7,NN
pursuits,7,NNS
quarter,7,NN
reasons,7,NNS
recently,7,RB
redemption,7,NN
reduction,7,NN
regarded,7,VBN
remembered,7,VBN
rendered,7,VBD
resource,7,NN
restored,7,VBN
retirement,7,NN
retreat,7,NN
reward,7,NN
rigid,7,VBD
rise,7,VB
satisfactory,7,JJ
schemes,7,NNS
seas,7,NNS
selected,7,VBN
seriously,7,RB
sick,7,NN
skill,7,NN
slaves,7,VBZ
soldiers,7,NNS
spoke,7,VBP
spoken,7,VBN
stop,7,VBP
strongly,7,RB
struggling,7,VBG
submitted,7,VBN
suffrages,7,NNS
supply,7,RB
swift,7,NN
tend,7,VB
terror,7,NN
thrift,7,NN
transportation,7,NN
undertake,7,VB
unimpaired,7,VBD
valuable,7,JJ
varied,7,JJ
vested,7,VBN
veto,7,NN
virtues,7,NNS
wanting,7,VBG
weakened,7,VBN
western,7,NN
white,7,JJ
wholesome,7,NN
wide,7,NN
willingness,7,NN
yes,7,NNS
yield,7,NN
Because,6,NNP
Before,6,NNP
Bible,6,NNP
Communism,6,NNP
Convention,6,NNP
Court,6,NNP
Democracy,6,NNP
District,6,NNP
Earth,6,NNP
Friday,6,NNP
Having,6,NNP
Liberty,6,NNP
Most,6,NNP
Ours,6,NNP
Peace,6,NNP
Philippines,6,NNPS
Spain,6,NNP
Supreme,6,NNP
Upon,6,NNP
Where,6,NNP
abundant,6,JJ
abuse,6,NN
acceptance,6,NN
acknowledge,6,VBP
acquiescence,6,NN
acquired,6,VBN
acquisition,6,NN
activity,6,NN
addition,6,NN
adjust,6,VB
admit,6,VB
advancing,6,VBG
affect,6,VBP
affected,6,VBN
affection,6,NN
ahead,6,RB
aims,6,NNS
allowed,6,VBD
animosities,6,NNS
anyone,6,NN
apparent,6,NN
appoint,6,VB
approaching,6,VBG
approbation,6,NN
arrangements,6,NNS
articles,6,NNS
associated,6,VBN
attitude,6,NN
awful,6,JJ
beauty,6,NN
big,6,JJ
boundaries,6,NNS
bounds,6,NNS
briefly,6,RB
brings,6,VBZ
brotherhood,6,NN
calm,6,NN
candor,6,NN
cast,6,VBP
characters,6,NNS
charge,6,NN
clause,6,NN
collisions,6,NNS
comforts,6,NNS
commit,6,VBP
compassion,6,NN
complex,6,JJ
compliance,6,NN
conceive,6,JJ
conclusion,6,NN
conclusive,6,JJ
conducted,6,VBN
confederated,6,VBN
conquest,6,NN
consequence,6,NN
content,6,JJ
controlling,6,VBG
convinced,6,VBN
dealing,6,NN
death,6,NN
decisive,6,JJ
decline,6,NN
deemed,6,VBD
deepest,6,NN
defending,6,VBG
delegated,6,VBN
delicate,6,NN
denied,6,VBN
despair,6,NN
destined,6,VBN
developing,6,VBG
differing,6,VBG
disaster,6,NN
discord,6,NN
dispute,6,NN
distinct,6,JJ
distrust,6,JJ
elective,6,JJ
eminent,6,NN
enacted,6,VBN
engagements,6,NNS
ensure,6,VB
equitable,6,JJ
examination,6,NN
exclusive,6,JJ
excuse,6,VB
executed,6,VBN
exert,6,NN
exhibit,6,NN
expanded,6,VBD
expectations,6,NNS
faces,6,NNS
facility,6,NN
facts,6,NNS
fearful,6,JJ
fears,6,NNS
feature,6,NN
fifty,6,JJ
filled,6,VBN
firmness,6,NN
fitness,6,NN
fly,6,RB
forefathers,6,NNS
formidable,6,JJ
fortunes,6,NNS
foster,6,NN
framers,6,NNS
freely,6,RB
freemen,6,NNS
fruits,6,NNS
gain,6,VB
gained,6,VBD
generosity,6,NN
geographical,6,JJ
glorious,6,JJ
governing,6,NN
gracious,6,JJ
gratifying,6,VBG
guarantees,6,NNS
hardly,6,RB
hence,6,NN
hereafter,6,JJR
highly,6,RB
honesty,6,NN
humility,6,NN
hunger,6,NN
ills,6,NNS
immediately,6,RB
implied,6,VBN
including,6,VBG
income,6,NN
incoming,6,VBG
indulgence,6,NN
infancy,6,NN
inflict,6,VBP
instituted,6,VBD
instruction,6,NN
instrumentalities,6,NNS
intellectual,6,JJ
intentions,6,NNS
investigation,6,NN
involves,6,NNS
jealousies,6,NNS
job,6,NN
kinds,6,NNS
labors,6,NNS
lately,6,RB
lawful,6,JJ
lower,6,JJR
major,6,JJ
manufacturers,6,NNS
manufacturing,6,NN
materials,6,NNS
meantime,6,NN
menace,6,NN
moderate,6,JJ
monetary,6,NN
months,6,NNS
movement,6,NN
navigation,6,NN
obtain,6,VB
oppose,6,VB
ordered,6,VBN
orderly,6,JJ
overthrow,6,VB
ownership,6,NN
paper,6,NN
parallel,6,VBP
patient,6,NN
patronage,6,NN
peculiarly,6,RB
pecuniary,6,JJ
perfection,6,NN
perfectly,6,RB
portions,6,NNS
possessions,6,NNS
possibility,6,NN
proclaimed,6,VBN
prominent,6,NN
protective,6,JJ
proven,6,VBN
prudence,6,NN
purely,6,RB
qualifications,6,NNS
qualities,6,NNS
quality,6,NN
quest,6,NN
rapidly,6,RB
rates,6,NNS
reality,6,NN
recommendation,6,NN
reduced,6,VBN
refer,6,VBP
reflection,6,NN
regions,6,NNS
reign,6,NN
remaining,6,VBG
remembering,6,VBG
removed,6,VBD
replace,6,VB
repose,6,JJ
requisite,6,JJ
resolved,6,VBD
resorted,6,VBN
respected,6,VBN
reverently,6,RB
revision,6,NN
revolutionary,6,JJ
rightly,6,RB
safer,6,RB
sanctioned,6,VBN
satisfied,6,VBN
saved,6,VBD
savings,6,NNS
search,6,NN
seize,6,VBP
servant,6,NN
shaken,6,VBN
shield,6,NN
ships,6,NNS
sight,6,NN
sincerely,6,RB
size,6,NN
soul,6,NN
specie,6,NN
spectacle,6,NN
steady,6,JJ
strangers,6,NNS
strengthening,6,VBG
striking,6,JJ
sufficiently,6,RB
summoned,6,VBN
supervision,6,NN
supporting,6,VBG
sworn,6,VBN
systems,6,NNS
tens,6,NNS
territorial,6,JJ
thirteen,6,NN
thorough,6,JJ
thoughtful,6,JJ
threaten,6,RB
threatening,6,VBG
took,6,VBD
treasure,6,NN
treated,6,VBN
treatment,6,NN
tried,6,VBN
trusted,6,JJ
turned,6,VBD
twenty,6,NN
undertaken,6,NN
uphold,6,VBD
urged,6,VBN
urgent,6,NN
vigorous,6,JJ
votes,6,NNS
watch,6,VB
watching,6,VBG
win,6,VB
wisest,6,JJS
witnessed,6,VBN
yours,6,NNS
zealously,6,RB
Abraham,5,NNP
Abroad,5,NNP
Although,5,NNP
Are,5,NNP
Author,5,NNP
Bill,5,NNP
Clinton,5,NNP
Commerce,5,NNP
Creator,5,NNP
During,5,NNP
Experience,5,NNP
Finally,5,NNP
Houses,5,NNS
John,5,NNP
Just,5,NNP
Lincoln,5,NNP
Lord,5,NNP
Men,5,NNP
More,5,NNP
Never,5,NNP
Nothing,5,NNP
Should,5,NNP
Standing,5,NNP
Surely,5,NNP
Thomas,5,NNP
Will,5,NNP
aboriginal,5,JJ
absence,5,NN
abundance,5,NN
accession,5,NN
account,5,NN
active,5,JJ
adjusted,5,VBN
administrative,5,JJ
admission,5,NN
adverse,5,NN
affections,5,NNS
affirm,5,NN
aggregate,5,NN
aids,5,NNS
alarm,5,NN
alliance,5,NN
allow,5,VB
ambitions,5,NNS
amply,5,RB
animates,5,VBZ
anniversary,5,NN
announce,5,VB
annual,5,JJ
appeals,5,NNS
appointed,5,VBN
apprehensions,5,NNS
approved,5,VBN
areas,5,NNS
arrest,5,VB
aside,5,JJ
aspect,5,NN
assert,5,VB
assumed,5,VBN
attempts,5,VBZ
augmented,5,VBN
authorized,5,VBN
await,5,NN
awaits,5,VBZ
barriers,5,NNS
beautiful,5,JJ
believes,5,VBZ
bills,5,NNS
blind,5,JJ
bodies,5,NNS
boldly,5,RB
bounty,5,NN
brethren,5,NNS
budget,5,NN
celebrated,5,JJ
celebration,5,NN
central,5,JJ
characterize,5,VB
charter,5,NN
choices,5,NNS
circle,5,NN
claimed,5,VBD
collect,5,VB
collective,5,JJ
colored,5,VBN
communication,5,NN
competency,5,NN
compose,5,NN
comprehend,5,VB
confederacy,5,NN
confided,5,VBD
confined,5,VBN
confront,5,VB
conquered,5,VBN
conscientious,5,JJ
constituents,5,NNS
contains,5,VBZ
continents,5,NNS
contribution,5,NN
controlled,5,JJ
controversy,5,NN
convictions,5,NNS
cordial,5,JJ
corresponding,5,NN
corruption,5,NN
courses,5,NNS
creating,5,VBG
creation,5,NN
criminal,5,JJ
cross,5,NN
darkness,5,NN
dawn,5,NN
dealings,5,NNS
decades,5,NNS
decency,5,NN
declarations,5,NNS
defects,5,NNS
defended,5,VBD
defenses,5,NNS
deficit,5,NN
delay,5,NN
delayed,5,VBN
deliberations,5,NNS
demonstrated,5,VBD
dependence,5,NN
dependent,5,JJ
deserves,5,VBZ
deserving,5,VBG
designed,5,VBN
desirable,5,JJ
developed,5,VBD
devote,5,VB
dictates,5,NNS
disbursement,5,NN
displayed,5,VBN
distance,5,NN
domination,5,NN
door,5,NN
doubts,5,NNS
draw,5,VB
dread,5,VB
drive,5,JJ
driven,5,VBN
earliest,5,JJS
earn,5,VB
ease,5,NN
economical,5,JJ
elect,5,JJ
elsewhere,5,RB
ended,5,VBD
endowed,5,VBN
enlarge,5,VB
estimate,5,VB
everyone,5,NN
exhibited,5,VBD
experienced,5,VBD
expressing,5,NN
fabric,5,JJ
faced,5,VBN
facing,5,VBG
factory,5,NN
fairly,5,RB
farmers,5,NNS
farms,5,NNS
federative,5,JJ
fields,5,NNS
fitting,5,VBG
following,5,VBG
food,5,NN
forebears,5,NNS
fought,5,VBD
frame,5,NN
frankly,5,RB
front,5,NN
fulfilled,5,VBN
fullness,5,NN
funds,5,NNS
furnished,5,VBD
genuine,5,JJ
gifts,5,NNS
gladly,5,RB
goes,5,VBZ
going,5,VBG
guaranties,5,NNS
harmonious,5,JJ
hate,5,NN
hatred,5,VBN
head,5,NN
helping,5,VBG
heroic,5,JJ
honorably,5,RB
hours,5,NNS
humane,5,JJ
illegal,5,JJ
immigration,5,NN
impartial,5,JJ
imperatively,5,RB
improved,5,VBN
inadequate,5,JJ
inaugural,5,JJ
indebted,5,VBN
indicated,5,VBN
inestimable,5,JJ
inspires,5,NNS
interested,5,JJ
introduced,5,VBN
invariably,5,RB
invites,5,NNS
invoking,5,VBG
jealous,5,JJ
joint,5,JJ
judgments,5,NNS
justify,5,VB
key,5,JJ
knows,5,VBZ
largest,5,JJS
later,5,JJ
lawfully,5,RB
leaves,5,VBZ
leaving,5,VBG
level,5,NN
lie,5,NN
listen,5,VB
majorities,5,NNS
mandate,5,NN
march,5,NN
marched,5,VBN
mark,5,VBP
marvelous,5,JJ
masters,5,NNS
memory,5,NN
minorities,5,NNS
momentous,5,JJ
mothers,5,NNS
mountains,5,NNS
movements,5,NNS
negotiation,5,NN
negroes,5,NNS
neutral,5,JJ
noblest,5,JJS
objections,5,NNS
occur,5,VB
occurrences,5,NNS
offered,5,VBD
operations,5,NNS
oppression,5,NN
overcome,5,VB
overwhelming,5,NN
parent,5,NN
passage,5,NN
passing,5,VBG
paths,5,NNS
peril,5,NN
permitting,5,VBG
philosophy,5,NN
pleasing,5,NN
pleasure,5,NN
pledges,5,NNS
possibilities,5,VBZ
potent,5,NN
potential,5,JJ
practices,5,NNS
preceding,5,VBG
precise,5,NN
preparing,5,VBG
pressing,5,NN
pretense,5,NN
pretensions,5,NNS
pretext,5,JJ
probably,5,RB
proceeding,5,VBG
productivity,5,NN
programs,5,NNS
providence,5,NN
prudent,5,NN
really,5,RB
recall,5,NN
regards,5,NNS
regret,5,NN
regulate,5,VB
regulated,5,VBN
rejected,5,VBD
rejoice,5,VB
relationship,5,NN
relative,5,VBP
remained,5,VBN
reposed,5,VBD
resting,5,VBG
resulting,5,VBG
resumption,5,NN
returned,5,VBD
revealed,5,VBN
reverse,5,VB
righteousness,5,NN
rightfully,5,RB
rising,5,VBG
risk,5,NN
roads,5,NNS
safeguard,5,VBD
safeguards,5,NNS
sake,5,NN
salutary,5,JJ
satisfying,5,VBG
scientific,5,JJ
scope,5,NN
secondary,5,JJ
secures,5,NNS
seldom,5,NN
sell,5,VBP
servitude,5,NN
simply,5,RB
slow,5,JJ
smaller,5,JJR
soldier,5,NN
space,5,NN
speed,5,VB
speedy,5,VB
spend,5,VB
spring,5,NN
springs,5,NNS
star,5,NN
stars,5,NNS
statutes,5,NNS
storm,5,NN
strange,5,JJ
streets,5,NNS
successors,5,NNS
summon,5,VB
superior,5,JJ
supplications,5,NNS
suppression,5,NN
survive,5,VB
sympathies,5,NNS
temple,5,NN
tendencies,5,NNS
tested,5,VBN
theirs,5,NNS
threatens,5,NNS
timeless,5,NN
total,5,JJ
traditions,5,NNS
transferred,5,VBN
transmit,5,VB
tremendous,5,JJ
tribes,5,NNS
trusting,5,NN
unequal,5,JJ
uniform,5,NN
unjust,5,JJ
unlawful,5,JJ
unlimited,5,VBN
unmindful,5,JJ
unprecedented,5,VBN
unworthy,5,JJ
utter,5,VBP
venture,5,NN
vicious,5,JJ
voluntary,5,JJ
vote,5,VB
wage,5,NN
warfare,5,NN
watchful,5,JJ
wave,5,NN
withheld,5,VBN
worst,5,NN
worth,5,JJ
write,5,VB
zealous,5,JJ
Above,4,NNP
Act,4,NNP
Administrations,4,NNS
After,4,NNP
Again,4,NNP
Agriculture,4,NNP
April,4,NNP
Asia,4,NNP
Britain,4,NNP
Columbia,4,NNP
Confederation,4,NNP
Countrymen,4,NNP
Democratic,4,NNP
East,4,NNP
Eisenhower,4,NNP
Equally,4,NNP
Fellow,4,NNP
Good,4,NNP
Governments,4,NNP
Hemisphere,4,NNP
Him,4,NNP
However,4,NNP
IN,4,NNP
Instead,4,NNP
International,4,NNP
Martin,4,NNP
Monroe,4,NNP
Neither,4,NNP
None,4,NNP
Power,4,NNP
Presidency,4,NNP
Presidents,4,NNS
Representatives,4,NNPS
Republican,4,NNP
Shall,4,NNP
Social,4,NNP
Sometimes,4,NNP
Therefore,4,NNP
Though,4,NNP
Unless,4,NNP
Whatever,4,NNP
William,4,NNP
Within,4,NNP
abilities,4,NNS
accepting,4,VBG
accomplishment,4,NN
actually,4,RB
adds,4,VBZ
adhere,4,VBP
administering,4,VBG
admiration,4,NN
admonition,4,NN
advances,4,NNS
adversaries,4,NNS
affectionate,4,JJ
aimed,4,VBD
aliens,4,NNS
alleged,4,VBN
allotted,4,VBD
altered,4,VBD
amidst,4,NN
anarchy,4,JJ
ancestors,4,NNS
animated,4,VBN
anticipate,4,VB
anxiously,4,RB
apart,4,NN
appeared,4,VBD
appointing,4,NN
appointments,4,NNS
appreciation,4,NN
approval,4,NN
armaments,4,NNS
arsenals,4,NNS
art,4,NN
ashamed,4,VBD
assertion,4,NN
association,4,NN
assumes,4,VBZ
attainment,4,NN
attainments,4,NNS
attended,4,VBN
avoided,4,VBN
avoiding,4,NN
awakened,4,VBN
aware,4,JJ
bar,4,NN
base,4,NN
beliefs,4,NNS
belonging,4,VBG
binding,4,VBG
black,4,JJ
bond,4,NN
borders,4,NNS
bosom,4,NN
breeze,4,NN
broader,4,JJR
broken,4,VBN
brothers,4,NNS
calmly,4,RB
canals,4,NNS
ceded,4,VBN
changing,4,VBG
chapter,4,NN
cheering,4,VBG
chiefly,4,RB
chorus,4,NN
civility,4,NN
clarify,4,VB
coin,4,VB
colonies,4,NNS
commanded,4,VBD
commence,4,VBP
commitments,4,NNS
communism,4,NN
comparative,4,JJ
comparatively,4,RB
compatible,4,JJ
compelled,4,VBN
completed,4,VBN
comprehensive,4,JJ
compromises,4,NNS
conciliation,4,NN
concluded,4,VBN
condemn,4,VB
conducting,4,VBG
confer,4,VB
confirmed,4,VBN
conflicts,4,NNS
congratulate,4,VBP
consequently,4,RB
conservative,4,JJ
consistently,4,RB
consolation,4,NN
constitutionally,4,RB
constitutions,4,NNS
consummation,4,NN
contemplation,4,NN
contempt,4,VBD
continues,4,VBZ
contract,4,NN
contrast,4,NN
contributions,4,NNS
convene,4,VB
cooperate,4,VB
corporations,4,NNS
corrected,4,VBN
correction,4,NN
creative,4,JJ
crises,4,NNS
cultivated,4,VBN
currents,4,NNS
customs,4,NNS
dead,4,JJ
debate,4,NN
decided,4,VBN
dedicate,4,VB
deeds,4,NNS
defect,4,NN
deficiency,4,NN
defined,4,VBN
delivered,4,VBD
demonstrate,4,VB
demoralizing,4,NN
destroyed,4,VBN
develop,4,VB
devise,4,VB
devised,4,VBN
die,4,VB
diffidence,4,NN
diffusion,4,NN
discovered,4,VBD
discriminating,4,VBG
discriminations,4,NNS
discussions,4,NNS
disease,4,NN
dissensions,4,NNS
dissolve,4,VB
distress,4,NN
distributed,4,VBN
distribution,4,NN
domain,4,NN
dominion,4,NN
doors,4,NNS
doubted,4,VBN
dreaded,4,VBD
duration,4,NN
earlier,4,JJR
earthly,4,RB
edge,4,NN
educated,4,VBN
effectual,4,JJ
eighteenth,4,NN
elapsed,4,VBN
electoral,4,JJ
electors,4,NNS
elevated,4,VBD
emancipation,4,NN
embarrassments,4,NNS
embracing,4,NN
emerged,4,VBD
eminently,4,RB
emphatically,4,RB
employ,4,NN
enactment,4,NN
endurance,4,NN
engagement,4,NN
enhance,4,NN
enlargement,4,NN
entangling,4,VBG
escape,4,NN
establishing,4,NN
eventful,4,JJ
evident,4,JJ
exception,4,NN
excessive,4,JJ
exchange,4,NN
exchanged,4,VBD
exclude,4,VB
exercising,4,NN
exertions,4,NNS
exposed,4,VBN
eye,4,NN
factories,4,NNS
failures,4,NNS
fairness,4,NN
feet,4,VB
fertile,4,JJ
fifteenth,4,NN
fighting,4,VBG
finances,4,NNS
finds,4,VBZ
finished,4,VBN
firmest,4,JJS
firmly,4,RB
fit,4,JJ
forests,4,NNS
fortunately,4,RB
fortune,4,NN
fraternity,4,NN
fraught,4,RB
freed,4,VBN
frequent,4,NN
gallant,4,NN
glad,4,JJ
goods,4,NNS
grim,4,JJ
groups,4,NNS
grow,4,VBP
grows,4,VBZ
guardianship,4,NN
guarding,4,NN
habit,4,NN
harbors,4,NNS
hasty,4,NN
hatreds,4,NNS
heed,4,VB
height,4,NN
heirs,4,NNS
hesitation,4,NN
hills,4,NNS
holding,4,VBG
hostility,4,NN
identified,4,VBD
image,4,NN
impairing,4,NN
incidental,4,NN
incompatible,4,JJ
incorporated,4,VBN
individually,4,RB
induction,4,NN
inevitably,4,RB
inferior,4,JJ
inherent,4,NN
injunctions,4,NNS
inland,4,NN
inquiry,4,NN
insistence,4,NN
inspiring,4,NN
intimate,4,JJ
intrigue,4,NN
iron,4,JJ
joined,4,VBN
joy,4,NN
judges,4,NNS
justification,4,NN
keeps,4,VBZ
kindly,4,RB
kindness,4,NN
laboring,4,VBG
lawless,4,NN
legislatures,4,NNS
lend,4,VB
lessen,4,VB
lest,4,NN
letter,4,NN
liberality,4,NN
liberate,4,NN
limitless,4,RB
lived,4,VBN
lock,4,NN
looks,4,NNS
loyalty,4,NN
magnificent,4,NN
majesty,4,NN
manhood,4,NN
manifestation,4,NN
marine,4,NN
matured,4,VBN
measured,4,VBN
memories,4,NNS
merchant,4,NN
metals,4,NNS
misery,4,NN
mistake,4,VB
mistaken,4,VBN
mistakes,4,NNS
mistrust,4,VB
misunderstanding,4,VBG
mockery,4,NN
model,4,NN
modes,4,NNS
moments,4,NNS
morality,4,NN
mother,4,NN
multiplied,4,VBN
municipal,4,JJ
names,4,NNS
nationality,4,NN
necessaries,4,NNS
negligence,4,NN
neighborhood,4,NN
neighboring,4,VBG
night,4,NN
nobility,4,NN
obey,4,VB
obscure,4,VBP
observation,4,NN
obstacles,4,NNS
obtained,4,VBN
occasionally,4,RB
occasions,4,NNS
occupy,4,NN
offensive,4,JJ
officials,4,NNS
operate,4,VB
opposing,4,NN
organic,4,JJ
overruling,4,NN
owe,4,VBP
pain,4,NN
paint,4,VB
paramount,4,NN
partiality,4,NN
participate,4,VB
patience,4,NN
paying,4,VBG
payment,4,NN
payments,4,NNS
performing,4,NN
periods,4,NNS
petty,4,NN
pleased,4,VBD
plenty,4,NN
positive,4,JJ
practiced,4,VBN
precedent,4,NN
prescribe,4,VB
presents,4,NNS
prevailed,4,VBD
prevented,4,VBN
primary,4,JJ
procedure,4,NN
profitable,4,JJ
profligacy,4,NN
progressive,4,JJ
proofs,4,NNS
purchase,4,VB
pursuing,4,NN
questioned,4,VBN
raising,4,VBG
rank,4,NN
rarely,4,RB
raw,4,JJ
reaching,4,NN
readjustment,4,NN
reared,4,VBD
reckless,4,VB
recurrence,4,NN
reducing,4,NN
reflected,4,VBN
reflects,4,NNS
registered,4,VBN
related,4,VBN
relying,4,VBG
remark,4,NN
remarkable,4,JJ
reminded,4,VBN
renewal,4,NN
reorganization,4,NN
repair,4,NN
report,4,NN
represent,4,VBP
repugnant,4,JJ
requirements,4,NNS
reservations,4,NNS
respectable,4,JJ
respectively,4,RB
respond,4,VB
restoring,4,NN
restraints,4,NNS
resulted,4,VBN
retain,4,VB
review,4,VB
revival,4,NN
revived,4,VBN
riches,4,NNS
river,4,NN
route,4,NN
rulers,4,NNS
sanguine,4,JJ
satisfy,4,VB
says,4,VBZ
scene,4,NN
scrupulous,4,JJ
seaboard,4,NN
secede,4,VB
secret,4,NN
seeing,4,VBG
sees,4,NNS
selection,4,NN
senate,4,NN
separated,4,VBN
separation,4,NN
signally,4,RB
silver,4,NN
sister,4,NN
sober,4,NN
solemnity,4,NN
solicitude,4,JJ
sons,4,NNS
sorrow,4,NN
southern,4,NN
sovereignties,4,NNS
specific,4,JJ
speculative,4,JJ
spheres,4,NNS
splendid,4,VBD
stable,4,VB
stake,4,NN
stated,4,VBN
statute,4,NN
stopped,4,VBD
stranger,4,NN
submission,4,NN
subordinate,4,JJ
substantial,4,JJ
substitute,4,VB
succeeding,4,VBG
successive,4,JJ
suggestion,4,NN
suggestions,4,NNS
summary,4,NN
summons,4,NNS
supplying,4,VBG
suppose,4,VB
supremacy,4,NN
surface,4,NN
susceptible,4,JJ
symbol,4,NN
systematic,4,JJ
takes,4,VBZ
temper,4,NN
tempered,4,VBD
temptation,4,NN
ten,4,RB
thanks,4,NNS
tide,4,NN
till,4,NN
tolerated,4,VBN
tomorrow,4,NN
town,4,NN
traditional,4,JJ
transactions,4,NNS
transfer,4,NN
treat,4,VB
trials,4,NNS
tribunals,4,NNS
triumphs,4,NNS
troops,4,NNS
troubled,4,VBD
troubles,4,NNS
trusts,4,NNS
type,4,NN
uncertain,4,NN
uncertainty,4,NN
undiminished,4,JJ
unmistakable,4,JJ
unshaken,4,NN
unwilling,4,VBG
unwisely,4,RB
upward,4,NN
usage,4,NN
usefulness,4,NN
valor,4,NN
variety,4,NN
veneration,4,NN
vicissitudes,4,NNS
vigilant,4,JJ
vigorously,4,RB
vitality,4,NN
volume,4,NN
voters,4,NNS
wages,4,NNS
wait,4,VB
warrant,4,NN
watched,4,VBN
waterways,4,NNS
weapon,4,NN
weary,4,JJ
west,4,NN
wherein,4,NN
wider,4,NN
widespread,4,JJ
winds,4,NNS
wished,4,VBN
wonder,4,VBP
wonderful,4,JJ
worked,4,VBD
worship,4,NN
wounds,4,NNS
youth,4,NN
AND,3,NNP
Across,3,NNP
Adams,3,NNP
Already,3,NNP
Amid,3,NNP
Among,3,NNP
Articles,3,NNPS
Barack,3,NNP
Besides,3,NNP
Business,3,NNP
CHANGE,3,NNP
Cabinet,3,NNP
Called,3,NNP
Capitol,3,NNP
Citizens,3,NNP
Civil,3,NNP
Congressional,3,NNP
Country,3,NNP
Cuba,3,NNP
Domingo,3,NNP
England,3,NNP
Fortunately,3,NNP
Founding,3,NNP
Four,3,NNP
Fourth,3,NNP
French,3,JJ
Grant,3,NNP
Gulf,3,NNP
Hand,3,NNP
Happily,3,NNP
Have,3,NNP
History,3,NNP
Human,3,NNP
Indeed,3,NNP
Indians,3,NNPS
Johnson,3,NNP
Labor,3,NNP
Less,3,NNP
Like,3,NNP
